measure,,,,,,mentions,mentions,mentions,muc,muc,muc,bcub,bcub,bcub,ceafe,ceafe,ceafe,lea,lea,lea,conll
gg_aug,gg_aug_abc-gvc,gvc,fcct,predicted,2,1.0,1.0,1.0,0.6540954625810254,0.676829268292683,0.6328392246294184,0.48983992891629946,0.5484055533667457,0.44257610096830174,0.2390234498270404,0.2084756098267236,0.2800606083816829,0.3355625019085388,0.3645752255201528,0.31082703390508415,46.09862804414551
gg_aug,gg_aug_abc-ecbp,ecbp,gvc,closure,0,1.0,1.0,1.0,0.7520117044623262,0.8440065681444991,0.6781002638522428,0.6252569798788674,0.7503745816048653,0.5359007808466257,0.42114060802722314,0.3294009141733398,0.5837052468771098,0.47239458044391763,0.5234055894648729,0.4304436266100695,59.94697641228056
gg_aug,gg_aug_abc-ecbp,ecbp,gvc,closure,1,1.0,1.0,1.0,0.8101945003353455,0.8240109140518418,0.7968337730870713,0.6393259700118314,0.5868654679564521,0.7020861678092294,0.44092473323128595,0.4156423517386663,0.4694820346063692,0.517473189358905,0.4473885686149519,0.6135943999267373,63.0148401192821
gg_aug,gg_aug_abc-ecbp,ecbp,gvc,closure,2,1.0,1.0,1.0,0.7770515613652869,0.864297253634895,0.7058047493403694,0.6523039553096157,0.7712580434292132,0.5651402114886211,0.45559010842233094,0.36021808271343936,0.6196497588645693,0.5122817511651483,0.5678797017913736,0.46659957571338195,62.83152083657445
gg_aug,gg_aug_abc-ecbp,ecbp,gvc,predicted,0,1.0,1.0,1.0,0.7212643678160919,0.7917981072555205,0.662269129287599,0.5917680187446606,0.6830162630361504,0.5220272619008837,0.40376677217015083,0.3247966148371876,0.5334742326600439,0.4355633488078057,0.4635952283129483,0.41072814522266377,57.226638624363446
gg_aug,gg_aug_abc-ecbp,ecbp,gvc,predicted,1,1.0,1.0,1.0,0.7755644090305446,0.7807486631016043,0.7704485488126649,0.5819306534154536,0.5208463463725511,0.6592463682203016,0.39677261572201017,0.3869998911968375,0.4070516990308705,0.4536736063222676,0.3804416528116609,0.5618192948300509,58.475589272266944
gg_aug,gg_aug_abc-ecbp,ecbp,gvc,predicted,2,1.0,1.0,1.0,0.7397849462365591,0.8100470957613815,0.6807387862796834,0.6107316345578901,0.7073985252755882,0.5373078471379104,0.4218210917631821,0.3405466457387473,0.5540499832226252,0.46147953173282635,0.502839986278472,0.42640605188213615,59.07792241858771
gg_aug,gg_aug_abc-ecbp,ecbp,ecbp,closure,0,1.0,1.0,1.0,0.7019867549668873,0.8498542274052479,0.597948717948718,0.7623410495063068,0.8905889224603701,0.6663800295423754,0.7104593961601972,0.616619009738672,0.8379890641665928,0.6026036540358236,0.6487423837086755,0.5625919649022235,72.49290668777971
gg_aug,gg_aug_abc-ecbp,ecbp,ecbp,closure,1,1.0,1.0,1.0,0.7786930258099944,0.8380614657210402,0.7271794871794872,0.7874788878530616,0.852476122839095,0.7316909460193528,0.752642260837658,0.700666430190946,0.8129471376376939,0.6523046356013583,0.687951289434329,0.6201701087480472,77.29380581669047
gg_aug,gg_aug_abc-ecbp,ecbp,ecbp,closure,2,1.0,1.0,1.0,0.7453488372093023,0.8604026845637583,0.6574358974358975,0.7720153367970494,0.8856997552466533,0.684195140212045,0.7330371866615677,0.651588610365838,0.8377567847560775,0.6293136749761966,0.6864812598477507,0.5809355416939338,75.01337868893066
gg_aug,gg_aug_abc-ecbp,ecbp,ecbp,predicted,0,1.0,1.0,1.0,0.6996978851963745,0.8514705882352941,0.5938461538461538,0.7600981585382905,0.8949276705126794,0.6605759939821464,0.705163617885407,0.6106075873053183,0.8343706161936025,0.5981965085789999,0.6496921592030647,0.5542646004958943,72.1653220540024
gg_aug,gg_aug_abc-ecbp,ecbp,ecbp,predicted,1,1.0,1.0,1.0,0.7841845140032949,0.8439716312056738,0.7323076923076923,0.7976522800148843,0.8653234959484959,0.7397976116085263,0.753841767856306,0.7017831018747945,0.8142427542249169,0.6616768873321864,0.7006321018521227,0.626825336314048,77.85595206248284
gg_aug,gg_aug_abc-ecbp,ecbp,ecbp,predicted,2,1.0,1.0,1.0,0.7499999999999999,0.8657718120805369,0.6615384615384615,0.7818064534056007,0.8976465302341047,0.6924470884209873,0.7339107009189572,0.6523650674835174,0.8387550867645224,0.6379490973241023,0.6973127044921492,0.5879000089316471,75.52390514415194
gg_aug,gg_aug_abc-ecbp,ecbp,fcct,predicted,0,1.0,1.0,1.0,0.6316463805253042,0.7207602339181286,0.5621436716077537,0.5032323011453448,0.6402242522726648,0.4145326902743741,0.24200564778632405,0.17695399037300855,0.3826896538789763,0.31071328467739384,0.3345698489603099,0.2900324665915009,45.896144315232426
gg_aug,gg_aug_abc-ecbp,ecbp,fcct,predicted,1,1.0,1.0,1.0,0.6612529002320185,0.6729634002361276,0.6499429874572406,0.5292605945847058,0.5198392057509515,0.5390297869810116,0.22438452914041995,0.20721224374702046,0.24466023960491573,0.38041561319628225,0.35670213556552993,0.4075065573439532,47.16326746523814
gg_aug,gg_aug_abc-ecbp,ecbp,fcct,predicted,2,1.0,1.0,1.0,0.6263125386040767,0.683288409703504,0.5781071835803877,0.4701001166944799,0.6025870968991726,0.38537104408167316,0.23515815262682022,0.182423350958015,0.3307796905925453,0.29775523939806914,0.35176294371500366,0.25812428776017926,44.38569359751256
gg_aug,gg_aug_bbc-fcct,fcct,ecbp,closure,0,1.0,1.0,1.0,0.43556895252449135,0.8210227272727273,0.2964102564102564,0.6849645257695897,0.9514159558954668,0.5351043853539387,0.6005008414688995,0.4695092363445562,0.8328685583851257,0.46136887847953734,0.5169321829855538,0.4165909194481392,57.36781065876602
gg_aug,gg_aug_bbc-fcct,fcct,ecbp,closure,1,1.0,1.0,1.0,0.6830801466736511,0.6980728051391863,0.6687179487179488,0.7252335503159378,0.7594092303618278,0.6940014169309817,0.6272145416541833,0.6120160805384497,0.643187085882644,0.5278080466752475,0.5612809899142716,0.4981028395254748,67.85094128812574
gg_aug,gg_aug_bbc-fcct,fcct,ecbp,closure,2,1.0,1.0,1.0,0.7285403050108933,0.6333333333333333,0.8574358974358974,0.6633381101170087,0.5501651437013545,0.8351305255437375,0.5085388198897067,0.6992408773483468,0.39956621562762673,0.49584495903454817,0.4415240650700768,0.5654072546263558,63.34724116725362
gg_aug,gg_aug_bbc-fcct,fcct,ecbp,predicted,0,1.0,1.0,1.0,0.43419062027231464,0.8270893371757925,0.29435897435897435,0.6847106428103568,0.9560116818262886,0.5333533679568538,0.5991232425927819,0.4678429228620537,0.8328185198277304,0.46113138268178006,0.5200579632602105,0.41419939482820817,57.26748352251511
gg_aug,gg_aug_bbc-fcct,fcct,ecbp,predicted,1,1.0,1.0,1.0,0.6825649178590354,0.706140350877193,0.6605128205128206,0.7314820768333878,0.783094173189009,0.6862526053301596,0.6283284459832457,0.6055262039919183,0.652915211260851,0.5307587856377131,0.5780558697406164,0.4906161065820335,68.07918135585564
gg_aug,gg_aug_bbc-fcct,fcct,ecbp,predicted,2,1.0,1.0,1.0,0.7263901147396293,0.6374903175832688,0.8441025641025641,0.6811189488060998,0.5809076864560938,0.8231124945190684,0.5238120768476762,0.6930601507575593,0.42100175617446767,0.5036961146798922,0.46285411364235346,0.5524434293277649,64.37737134644685
gg_aug,gg_aug_bbc-fcct,fcct,fcct,predicted,0,1.0,1.0,1.0,0.5401574803149606,0.8727735368956743,0.39110604332953247,0.5480723207499913,0.8910258446462319,0.3957494063294569,0.2651722501596147,0.16644658163865045,0.6517486630429083,0.3202844676773316,0.33803666835318213,0.30430377058840163,45.11340170748555
gg_aug,gg_aug_bbc-fcct,fcct,fcct,predicted,1,1.0,1.0,1.0,0.6041222459132907,0.8018867924528302,0.4846066134549601,0.5431069311405738,0.7600945158377215,0.4224953047931443,0.2698133005389504,0.1785606540603775,0.55181696104201,0.3266090210977355,0.33263230434350544,0.3207999964816077,47.23474925309383
gg_aug,gg_aug_bbc-fcct,fcct,fcct,predicted,2,1.0,1.0,1.0,0.6449136276391555,0.7346938775510204,0.5746864310148233,0.5874203308857545,0.6879196015695603,0.5125422211442532,0.3327289870333663,0.24372165296701756,0.5241483741519595,0.4086562881838894,0.40858583106327706,0.4087267696081443,52.16876485194254
gg_aug,gg_aug_bbc-fcct,fcct,gvc,closure,0,1.0,1.0,1.0,0.2360953461975028,0.8455284552845529,0.13720316622691292,0.38880438608332124,0.9763406940063091,0.24273363165580253,0.21688282392487887,0.13371821450923993,0.5736719254593299,0.12270373019470167,0.2127584998247459,0.08621240940375222,28.0594185401901
gg_aug,gg_aug_bbc-fcct,fcct,gvc,closure,1,1.0,1.0,1.0,0.6456953642384107,0.8666666666666667,0.5145118733509235,0.5668777511620207,0.8810959224208437,0.41785977234014654,0.3745490379784552,0.25941819596511767,0.6734120009249945,0.37775610506432866,0.5247453326039334,0.2950953617047634,52.90407177929622
gg_aug,gg_aug_bbc-fcct,fcct,gvc,closure,2,1.0,1.0,1.0,0.8062542488103331,0.8316970546984572,0.7823218997361477,0.6678940562594714,0.6793497499155254,0.6568183043608617,0.4959159859094871,0.44903317211552296,0.5537300257175879,0.5490236446440748,0.5368011900083404,0.5618156549527683,65.66880969930972
gg_aug,gg_aug_bbc-fcct,fcct,gvc,predicted,0,1.0,1.0,1.0,0.23224351747463362,0.7984496124031008,0.1358839050131926,0.3882159010301594,0.9668419207851382,0.24286715860320965,0.21704901615240343,0.1340053232327795,0.5707376979137033,0.12167987424649625,0.20539782684893096,0.08644558172822164,27.91694782190655
gg_aug,gg_aug_bbc-fcct,fcct,gvc,predicted,1,1.0,1.0,1.0,0.6166394779771615,0.8076923076923077,0.49868073878627966,0.5409771385651201,0.8194098108924608,0.4037755703429443,0.3435454455636917,0.24041068447314243,0.6016495367902994,0.3392645184619327,0.4549454467598707,0.27048670490528914,50.03873540353244
gg_aug,gg_aug_bbc-fcct,fcct,gvc,predicted,2,1.0,1.0,1.0,0.7700606877950101,0.7875862068965517,0.7532981530343008,0.6057662397552619,0.6091736504150679,0.6023967357437097,0.46968748874407823,0.43539614553931144,0.5098421186108,0.48639569841316876,0.473234431962087,0.5003099708971236,61.51714720981168
gg_aug,gg_aug_bbc-gvc,gvc,gvc,closure,0,1.0,1.0,1.0,0.38722966014418125,0.8826291079812206,0.24802110817941952,0.4274590477537217,0.9657202944269188,0.27447536167911984,0.25344602425323914,0.15986331204591167,0.6112907994294445,0.18121709010107714,0.331931300385559,0.12462899382578124,35.604491071704736
gg_aug,gg_aug_bbc-gvc,gvc,gvc,closure,1,1.0,1.0,1.0,0.3479188900747065,0.9106145251396648,0.21503957783641162,0.41026393836231134,0.9785313704872063,0.25953998231005,0.24071512486116503,0.15044695303822817,0.6017878121529127,0.16203490135001986,0.3049421661409043,0.11033010292164142,33.29659844327276
gg_aug,gg_aug_bbc-gvc,gvc,gvc,closure,2,1.0,1.0,1.0,0.5369003690036901,0.8926380368098159,0.3839050131926121,0.4991354257256252,0.9412898703119522,0.33960970824034953,0.3067708804594057,0.2007508641726351,0.65009994874558,0.27502901367707605,0.44419459498323854,0.1991756329502663,44.760222506290695
gg_aug,gg_aug_bbc-gvc,gvc,gvc,predicted,0,1.0,1.0,1.0,0.3770491803278688,0.8440366972477065,0.24274406332453827,0.42284968960108216,0.9496219518301535,0.27197840776260745,0.2510752877169861,0.1585918938785328,0.6023205088754641,0.17629368047053595,0.31312069166958756,0.12268358925709927,35.03247192153123
gg_aug,gg_aug_bbc-gvc,gvc,gvc,predicted,1,1.0,1.0,1.0,0.3390191897654584,0.8833333333333333,0.20976253298153033,0.40544263893706345,0.9678859346051771,0.25642993661325353,0.23881459242477157,0.14929783858461726,0.5964177904079788,0.15497872627322173,0.2891692954784437,0.10585578093015482,32.775880704243114
gg_aug,gg_aug_bbc-gvc,gvc,gvc,predicted,2,1.0,1.0,1.0,0.5201465201465202,0.8502994011976048,0.37467018469656993,0.48792784028653635,0.9086692049625803,0.33350494786031104,0.304451383572346,0.19984248030275548,0.6388746650093271,0.2605128431393437,0.4077706613984216,0.19139467296392826,43.75085813351342
gg_aug,gg_aug_bbc-gvc,gvc,ecbp,closure,0,1.0,1.0,1.0,0.7392380009896092,0.7141491395793499,0.7661538461538462,0.7448794286389807,0.7409148348327655,0.7488866793389,0.646941033973289,0.6782304164066021,0.6184113362017961,0.5699570606122734,0.5932466243611825,0.5484270165479335,71.03528212006263
gg_aug,gg_aug_bbc-gvc,gvc,ecbp,closure,1,1.0,1.0,1.0,0.7325400931195034,0.7390396659707724,0.7261538461538461,0.749228530542885,0.7877476175473093,0.7143008264550925,0.6718408948123333,0.6648936349511353,0.6789348669935816,0.572842558384985,0.6199157942556817,0.5324137782257063,71.78698394915739
gg_aug,gg_aug_bbc-gvc,gvc,ecbp,closure,2,1.0,1.0,1.0,0.7505849321478709,0.6901893287435457,0.8225641025641026,0.7371223546206525,0.6741861376348534,0.8130187938483705,0.6235991928265158,0.7179463198965469,0.5511687275727528,0.5626570964666117,0.5396949048974443,0.5876600422905776,70.37688265316797
gg_aug,gg_aug_bbc-gvc,gvc,ecbp,predicted,0,1.0,1.0,1.0,0.736318407960199,0.714975845410628,0.7589743589743589,0.7467158793760655,0.7548522582005006,0.7387530304239306,0.6429910295161793,0.6688832857383072,0.6190286309006694,0.5637299165631602,0.5972390094058875,0.5337812285766331,70.86751056174812
gg_aug,gg_aug_bbc-gvc,gvc,ecbp,predicted,1,1.0,1.0,1.0,0.7268929503916449,0.7404255319148936,0.7138461538461538,0.7452778145428401,0.7994780646943569,0.6979599393220192,0.6645883578565343,0.6507427670678564,0.6790359308534154,0.5630918688767073,0.6237638453930587,0.5131764559900366,71.22530409303397
gg_aug,gg_aug_bbc-gvc,gvc,ecbp,predicted,2,1.0,1.0,1.0,0.7474178403755869,0.6891774891774892,0.8164102564102564,0.7429132335365332,0.6899895152666257,0.804630140732033,0.6188337207060095,0.7079457764876749,0.5496473419935364,0.5636957108543748,0.5530893887567677,0.5747167705736773,70.30549315393765
gg_aug,gg_aug_bbc-gvc,gvc,fcct,predicted,0,1.0,1.0,1.0,0.6302881667688536,0.6816976127320955,0.5860889395667047,0.4699493524514399,0.556608434648359,0.40663917667542027,0.2355985977662689,0.1854625639855577,0.32288362043268776,0.2972339887529604,0.31478418833032584,0.2815374011785209,44.52787056621874
gg_aug,gg_aug_bbc-gvc,gvc,fcct,predicted,1,1.0,1.0,1.0,0.5895953757225434,0.675,0.5233751425313569,0.4492835912875593,0.6027135562536836,0.35811893307571435,0.22270616425115478,0.16227487725738415,0.35485409906283405,0.2611754739243013,0.29675323213741,0.2332152832340732,42.05283770870858
gg_aug,gg_aug_bbc-gvc,gvc,fcct,predicted,2,1.0,1.0,1.0,0.6766398158803223,0.6829268292682927,0.6704675028506272,0.49165023516798373,0.47796233089934487,0.5061452427898144,0.23468440809239588,0.22436860993448837,0.24599450004865592,0.3533353460748451,0.3301919768454534,0.37996751496658676,46.765815304690065
sg,sg_bbc_25k,ecbp,gvc,closure,0,1.0,1.0,1.0,0.7664497469269703,0.848,0.6992084432717678,0.6394367296663427,0.7519915199883654,0.5561888270687871,0.4408339127858478,0.3509092035825997,0.5927274630462565,0.5035436397077802,0.5672667539649663,0.45269120846829575,61.55734631263869
sg,sg_bbc_25k,ecbp,gvc,closure,1,1.0,1.0,1.0,0.7834618079887876,0.8355754857997011,0.737467018469657,0.6438435280857348,0.7071329005594292,0.590952465236045,0.4601296734032599,0.38752055827402204,0.5662217483589338,0.5182634011794232,0.5526843031574893,0.48787856797615226,62.914500315926084
sg,sg_bbc_25k,ecbp,gvc,closure,2,1.0,1.0,1.0,0.763819095477387,0.8377952755905512,0.7018469656992085,0.6326238005806398,0.7379386187374684,0.5536147416134916,0.44814048066159673,0.3609232668619506,0.5909417219086859,0.504015130756091,0.5691271819059266,0.4522721018425888,61.48611255732078
sg,sg_bbc_25k,ecbp,gvc,predicted,0,1.0,1.0,1.0,0.7139784946236559,0.7817896389324961,0.6569920844327177,0.589314315573512,0.6801485627009843,0.5198835559065461,0.4073957103995447,0.32890067702638404,0.5351026558874848,0.4382373203624816,0.4787339369358296,0.4040576508285754,57.02295068655708
sg,sg_bbc_25k,ecbp,gvc,predicted,1,1.0,1.0,1.0,0.756046993780235,0.7939042089985486,0.7216358839050132,0.6073853761915804,0.6482259889891102,0.57138596640506,0.42815843154652383,0.37177879075127546,0.5046945242323014,0.4796502181966389,0.49704319952046794,0.4634333431055969,59.71969338394464
sg,sg_bbc_25k,ecbp,gvc,predicted,2,1.0,1.0,1.0,0.7378777231201687,0.7894736842105263,0.6926121372031663,0.5945418140098653,0.6601176329297136,0.5408172472021834,0.41561644709163986,0.3480424443302369,0.5157520159505065,0.4583906119050838,0.49066907934508597,0.4300968632640531,58.26786614072247
sg,sg_bbc_25k,gvc,gvc,closure,0,1.0,1.0,1.0,0.7664497469269703,0.848,0.6992084432717678,0.6394367296663427,0.7519915199883654,0.5561888270687871,0.4408339127858478,0.3509092035825997,0.5927274630462565,0.5035436397077802,0.5672667539649663,0.45269120846829575,61.55734631263869
sg,sg_bbc_25k,gvc,gvc,closure,1,1.0,1.0,1.0,0.7706552706552706,0.8374613003095975,0.7137203166226913,0.63804089986733,0.7274450376113827,0.5682073268907072,0.4534938956167158,0.37022944265102375,0.5850776166246748,0.5072695699447483,0.5599931469016642,0.4636196006074389,62.07300220464388
sg,sg_bbc_25k,gvc,gvc,closure,2,1.0,1.0,1.0,0.763819095477387,0.8377952755905512,0.7018469656992085,0.6326238005806398,0.7379386187374684,0.5536147416134916,0.44814048066159673,0.3609232668619506,0.5909417219086859,0.504015130756091,0.5691271819059266,0.4522721018425888,61.48611255732078
sg,sg_bbc_25k,gvc,gvc,predicted,0,1.0,1.0,1.0,0.7234957020057308,0.7915360501567398,0.6662269129287599,0.5918995650049335,0.6805889606362794,0.5236600074156108,0.4063812204194408,0.3284806669844042,0.532717351119785,0.443550542191176,0.4816140630020756,0.411062907897803,57.39254958100351
sg,sg_bbc_25k,gvc,gvc,predicted,1,1.0,1.0,1.0,0.7455954897815363,0.800302571860817,0.6978891820580475,0.6064526719154967,0.6718808647897504,0.5526365659355865,0.41889656012290505,0.3488397216195916,0.5241633122781428,0.47174677839137175,0.5009448417501859,0.4457649304932928,59.031490727331274
sg,sg_bbc_25k,gvc,gvc,predicted,2,1.0,1.0,1.0,0.7324343506032648,0.7926267281105991,0.6807387862796834,0.5958584316717348,0.6722031128600067,0.5350865980479913,0.4088652371722654,0.3359509365432114,0.5222035283055099,0.45673371762761494,0.49222012421887695,0.4260199828879864,57.90526731490884
sg,sg_bbc_25k,fcct,ecbp,closure,0,1.0,1.0,1.0,0.7794316644113666,0.6956521739130435,0.8861538461538462,0.727288120310473,0.6299251759935247,0.8602508212839245,0.6161551292647535,0.769048641823944,0.5139728811196048,0.5673441605426216,0.5194413883329873,0.6249796481944535,70.76249713288644
sg,sg_bbc_25k,fcct,ecbp,closure,1,1.0,1.0,1.0,0.772013326987149,0.7202486678507993,0.8317948717948718,0.7538999306328656,0.709627388997434,0.8040642394978655,0.6672574407537174,0.7442879251220746,0.6046761528320954,0.587154780936953,0.5804792040335284,0.5939856838957962,73.10568994579107
sg,sg_bbc_25k,fcct,ecbp,closure,2,1.0,1.0,1.0,0.764489420423183,0.6930775646371977,0.8523076923076923,0.7287148222345418,0.6620807564695752,0.8102623934053937,0.6176100620908223,0.7366674234577278,0.5316817056260122,0.5496017036087395,0.5338584601725773,0.5663016829441152,70.36047682495156
sg,sg_bbc_25k,fcct,ecbp,predicted,0,1.0,1.0,1.0,0.7757136384231988,0.6948051948051948,0.877948717948718,0.7367977676241254,0.6502776419713753,0.8498744603337548,0.620084848893741,0.7654879567091529,0.5211023605920693,0.5684078746903278,0.5317109343763127,0.6105457336230635,71.08654183136883
sg,sg_bbc_25k,fcct,ecbp,predicted,1,1.0,1.0,1.0,0.7737017627441639,0.7224199288256228,0.8328205128205128,0.7593748857384489,0.7165619694990958,0.8076288361077936,0.6717326890606635,0.7480194045103882,0.6095661234270989,0.595097684687711,0.5898873263537453,0.6004009074081778,73.49364458477588
sg,sg_bbc_25k,fcct,ecbp,predicted,2,1.0,1.0,1.0,0.764814814814815,0.6970464135021097,0.8471794871794872,0.7364643236657289,0.6776013698296742,0.8065269937138162,0.6174398462984121,0.7263998191746026,0.5369042141725323,0.5549978766728154,0.5462404834790214,0.5640406441860506,70.62396615929852
sg,sg_bbc_25k,ecbp,ecbp,closure,0,1.0,1.0,1.0,0.7832923832923833,0.7518867924528302,0.8174358974358974,0.7665565991938139,0.757231673206723,0.7761140521503112,0.7011263412937724,0.7425122711618076,0.6641103543310577,0.6087904325712195,0.6290606134366714,0.5897858015177387,75.03251079266565
sg,sg_bbc_25k,ecbp,ecbp,closure,1,1.0,1.0,1.0,0.772013326987149,0.7202486678507993,0.8317948717948718,0.7538999306328656,0.709627388997434,0.8040642394978655,0.6672574407537174,0.7442879251220746,0.6046761528320954,0.587154780936953,0.5804792040335284,0.5939856838957962,73.10568994579107
sg,sg_bbc_25k,ecbp,ecbp,closure,2,1.0,1.0,1.0,0.7606837606837608,0.7082228116710876,0.8215384615384616,0.7441553437671558,0.7040210072331078,0.7891422102287352,0.6516909084178717,0.7300143149765682,0.5885457023848357,0.5667989913125341,0.568314421277713,0.5652916217463474,71.88433376229293
sg,sg_bbc_25k,ecbp,ecbp,predicted,0,1.0,1.0,1.0,0.7822222222222223,0.7542857142857143,0.8123076923076923,0.7667582635510426,0.7701938389746531,0.763353201906437,0.7049325912162269,0.741144881860896,0.6720941164701293,0.6084904045615115,0.6429117387012139,0.5775675803616457,75.13043589964973
sg,sg_bbc_25k,ecbp,ecbp,predicted,1,1.0,1.0,1.0,0.7737017627441639,0.7224199288256228,0.8328205128205128,0.7593748857384489,0.7165619694990958,0.8076288361077936,0.6717326890606635,0.7480194045103882,0.6095661234270989,0.595097684687711,0.5898873263537453,0.6004009074081778,73.49364458477588
sg,sg_bbc_25k,ecbp,ecbp,predicted,2,1.0,1.0,1.0,0.7668886774500475,0.7151730257320319,0.8266666666666667,0.7487271190128327,0.710406630395588,0.7914174636844776,0.6498296067706216,0.7254606176658241,0.5884792339574946,0.5721770282625045,0.5758576779904658,0.5685431301703607,72.18151344111673
sg,sg_bbc_25k,gvc,ecbp,closure,0,1.0,1.0,1.0,0.7832923832923833,0.7518867924528302,0.8174358974358974,0.7665565991938139,0.757231673206723,0.7761140521503112,0.7011263412937724,0.7425122711618076,0.6641103543310577,0.6087904325712195,0.6290606134366714,0.5897858015177387,75.03251079266565
sg,sg_bbc_25k,gvc,ecbp,closure,1,1.0,1.0,1.0,0.7691556857003415,0.7337057728119181,0.8082051282051282,0.7587726122155019,0.739372575436243,0.7792181372789073,0.690247156060544,0.7386426719599731,0.6478033868369454,0.59587975390324,0.6058137844690096,0.5862662602874101,73.9391817992129
sg,sg_bbc_25k,gvc,ecbp,closure,2,1.0,1.0,1.0,0.7606837606837608,0.7082228116710876,0.8215384615384616,0.7441553437671558,0.7040210072331078,0.7891422102287352,0.6516909084178717,0.7300143149765682,0.5885457023848357,0.5667989913125341,0.568314421277713,0.5652916217463474,71.88433376229293
sg,sg_bbc_25k,gvc,ecbp,predicted,0,1.0,1.0,1.0,0.7822222222222223,0.7542857142857143,0.8123076923076923,0.7667582635510426,0.7701938389746531,0.763353201906437,0.7049325912162269,0.741144881860896,0.6720941164701293,0.6084904045615115,0.6429117387012139,0.5775675803616457,75.13043589964973
sg,sg_bbc_25k,gvc,ecbp,predicted,1,1.0,1.0,1.0,0.7699071812408402,0.7350746268656716,0.8082051282051282,0.760926147950232,0.7466436534164843,0.7757657164020386,0.6895720759299114,0.7368097110748276,0.6480264291192274,0.5981756948064173,0.614580101149004,0.5826242556738259,74.01351350403277
sg,sg_bbc_25k,gvc,ecbp,predicted,2,1.0,1.0,1.0,0.7668886774500475,0.7151730257320319,0.8266666666666667,0.7487271190128327,0.710406630395588,0.7914174636844776,0.6498296067706216,0.7254606176658241,0.5884792339574946,0.5721770282625045,0.5758576779904658,0.5685431301703607,72.18151344111673
sg,sg_bbc_25k,fcct,fcct,predicted,0,1.0,1.0,1.0,0.7174677608440797,0.738238841978287,0.6978335233751425,0.5723192718022629,0.5238963428610925,0.6306051288424439,0.31619160212233866,0.28073086169740347,0.3619060506219539,0.4168590938763919,0.3499866827910466,0.5153224193824414,53.53262115895604
sg,sg_bbc_25k,fcct,fcct,predicted,1,1.0,1.0,1.0,0.7134146341463414,0.7667103538663171,0.6670467502850627,0.5986168036991583,0.605887905977995,0.5915181491137823,0.31013788296782996,0.24700267107795026,0.41663101145678355,0.421311692550802,0.3768248360967328,0.47770859551410794,54.07231069377766
sg,sg_bbc_25k,fcct,fcct,predicted,2,1.0,1.0,1.0,0.6997549019607844,0.7562913907284768,0.6510832383124288,0.5399624000305416,0.6151346181325295,0.48116221267707454,0.3189652355302658,0.2514066266158692,0.4361753522010261,0.3767455418238737,0.38547474195550746,0.3684029382063929,51.956084584053066
sg,sg_bbc_25k,ecbp,fcct,predicted,0,1.0,1.0,1.0,0.697616060225847,0.7754532775453278,0.6339794754846066,0.5434557828232883,0.6601106973894123,0.4618394149769918,0.3163579790875683,0.23872411918877856,0.468819655756276,0.3748625683278847,0.40101031282429817,0.35191600208636914,51.91432740455678
sg,sg_bbc_25k,ecbp,fcct,predicted,1,1.0,1.0,1.0,0.7134146341463414,0.7667103538663171,0.6670467502850627,0.5986168036991583,0.605887905977995,0.5915181491137823,0.31013788296782996,0.24700267107795026,0.41663101145678355,0.421311692550802,0.3768248360967328,0.47770859551410794,54.07231069377766
sg,sg_bbc_25k,ecbp,fcct,predicted,2,1.0,1.0,1.0,0.6888331242158093,0.7656903765690377,0.6259977194982896,0.5408423845783871,0.6626237145882791,0.45687491729441776,0.31546108840170284,0.2380473243767451,0.4674905285952946,0.3693087376591637,0.40074322878769375,0.34244702845331676,51.504553239863306
sg,sg_bbc_25k,gvc,fcct,predicted,0,1.0,1.0,1.0,0.697616060225847,0.7754532775453278,0.6339794754846066,0.5434557828232883,0.6601106973894123,0.4618394149769918,0.3163579790875683,0.23872411918877856,0.468819655756276,0.3748625683278847,0.40101031282429817,0.35191600208636914,51.91432740455678
sg,sg_bbc_25k,gvc,fcct,predicted,1,1.0,1.0,1.0,0.7104773713577186,0.7785326086956522,0.6533637400228051,0.6012292162890641,0.626328196261094,0.578064324481053,0.30772171387831804,0.23705597828085412,0.43841075501338683,0.4147126593290299,0.37402554166342045,0.4653322745692125,53.98094338417003
sg,sg_bbc_25k,gvc,fcct,predicted,2,1.0,1.0,1.0,0.6888331242158093,0.7656903765690377,0.6259977194982896,0.5408423845783871,0.6626237145882791,0.45687491729441776,0.31546108840170284,0.2380473243767451,0.4674905285952946,0.3693087376591637,0.40074322878769375,0.34244702845331676,51.504553239863306
sg,sg_bbc_25k,fcct,gvc,closure,0,1.0,1.0,1.0,0.81203007518797,0.8425531914893617,0.783641160949868,0.6694314593194856,0.6815203654376041,0.6577639479465811,0.4836625424593695,0.43156068321069757,0.5500721661649306,0.5589418710823668,0.5491423899093417,0.5690974516114974,65.50413589889416
sg,sg_bbc_25k,fcct,gvc,closure,1,1.0,1.0,1.0,0.7834618079887876,0.8355754857997011,0.737467018469657,0.6438435280857348,0.7071329005594292,0.590952465236045,0.4601296734032599,0.38752055827402204,0.5662217483589338,0.5182634011794232,0.5526843031574893,0.48787856797615226,62.914500315926084
sg,sg_bbc_25k,fcct,gvc,closure,2,1.0,1.0,1.0,0.7845614035087719,0.8380809595202399,0.737467018469657,0.6433513089348375,0.7098902748420284,0.5882169469545313,0.46052428385260274,0.38674310457340055,0.5690934803049003,0.5231028319749204,0.5589697850344536,0.49156122817305686,62.947899876540404
